video-name,t-start,t-end,action-label,video-duration,filename,fps,video-frames,temporal-region-label
UfWND-lc4sc,82,85,potstickers,189.82,v_UfWND-lc4sc.mp4,30,5692,Action
UfWND-lc4sc,88,93,potstickers,189.82,v_UfWND-lc4sc.mp4,30,5692,Action
UfWND-lc4sc,94,102,potstickers,189.82,v_UfWND-lc4sc.mp4,30,5692,Action
UfWND-lc4sc,103,140,potstickers,189.82,v_UfWND-lc4sc.mp4,30,5692,Action
UfWND-lc4sc,144,154,potstickers,189.82,v_UfWND-lc4sc.mp4,30,5692,Action
UfWND-lc4sc,155,164,potstickers,189.82,v_UfWND-lc4sc.mp4,30,5692,Action
y-Jxli-JfPg,20,31,boxty,137.35,v_y-Jxli-JfPg.mp4,30,4118,Action
y-Jxli-JfPg,37,43,boxty,137.35,v_y-Jxli-JfPg.mp4,30,4118,Action
y-Jxli-JfPg,46,63,boxty,137.35,v_y-Jxli-JfPg.mp4,30,4118,Action
y-Jxli-JfPg,63,79,boxty,137.35,v_y-Jxli-JfPg.mp4,30,4118,Action
y-Jxli-JfPg,80,88,boxty,137.35,v_y-Jxli-JfPg.mp4,30,4118,Action
y-Jxli-JfPg,94,108,boxty,137.35,v_y-Jxli-JfPg.mp4,30,4118,Action
y-Jxli-JfPg,108,111,boxty,137.35,v_y-Jxli-JfPg.mp4,30,4118,Action
C_6yMh3tEQk,75,87,pad thai,529.53,v_C_6yMh3tEQk.mp4,30,15884,Action
C_6yMh3tEQk,177,222,pad thai,529.53,v_C_6yMh3tEQk.mp4,30,15884,Action
C_6yMh3tEQk,249,278,pad thai,529.53,v_C_6yMh3tEQk.mp4,30,15884,Action
C_6yMh3tEQk,292,329,pad thai,529.53,v_C_6yMh3tEQk.mp4,30,15884,Action
C_6yMh3tEQk,340,343,pad thai,529.53,v_C_6yMh3tEQk.mp4,30,15884,Action
C_6yMh3tEQk,354,362,pad thai,529.53,v_C_6yMh3tEQk.mp4,30,15884,Action
C_6yMh3tEQk,389,431,pad thai,529.53,v_C_6yMh3tEQk.mp4,30,15884,Action
C_6yMh3tEQk,452,477,pad thai,529.53,v_C_6yMh3tEQk.mp4,30,15884,Action
C_6yMh3tEQk,492,501,pad thai,529.53,v_C_6yMh3tEQk.mp4,30,15884,Action
7-WEdqJBXoQ,140,151,buffalo wings,473.65999999999997,v_7-WEdqJBXoQ.mp4,30,14207,Action
7-WEdqJBXoQ,152,167,buffalo wings,473.65999999999997,v_7-WEdqJBXoQ.mp4,30,14207,Action
7-WEdqJBXoQ,173,188,buffalo wings,473.65999999999997,v_7-WEdqJBXoQ.mp4,30,14207,Action
7-WEdqJBXoQ,228,255,buffalo wings,473.65999999999997,v_7-WEdqJBXoQ.mp4,30,14207,Action
7-WEdqJBXoQ,334,382,buffalo wings,473.65999999999997,v_7-WEdqJBXoQ.mp4,30,14207,Action
DDRzeomsyzU,44,48,eggs benedict,193.98,v_DDRzeomsyzU.mp4,30,5819,Action
DDRzeomsyzU,50,67,eggs benedict,193.98,v_DDRzeomsyzU.mp4,30,5819,Action
DDRzeomsyzU,73,80,eggs benedict,193.98,v_DDRzeomsyzU.mp4,30,5819,Action
DDRzeomsyzU,87,92,eggs benedict,193.98,v_DDRzeomsyzU.mp4,30,5819,Action
DDRzeomsyzU,104,109,eggs benedict,193.98,v_DDRzeomsyzU.mp4,30,5819,Action
DDRzeomsyzU,110,138,eggs benedict,193.98,v_DDRzeomsyzU.mp4,30,5819,Action
Krmi9Is522c,90,132,samosa,610.08,v_Krmi9Is522c.mp4,30,18299,Action
Krmi9Is522c,156,205,samosa,610.08,v_Krmi9Is522c.mp4,30,18299,Action
Krmi9Is522c,207,219,samosa,610.08,v_Krmi9Is522c.mp4,30,18299,Action
Krmi9Is522c,236,258,samosa,610.08,v_Krmi9Is522c.mp4,30,18299,Action
Krmi9Is522c,269,282,samosa,610.08,v_Krmi9Is522c.mp4,30,18299,Action
Krmi9Is522c,331,360,samosa,610.08,v_Krmi9Is522c.mp4,30,18299,Action
Krmi9Is522c,368,491,samosa,610.08,v_Krmi9Is522c.mp4,30,18299,Action
Krmi9Is522c,499,539,samosa,610.08,v_Krmi9Is522c.mp4,30,18299,Action
1k64hSAAAd4,5,8,eggs benedict,63.46,v_1k64hSAAAd4.mp4,30,1903,Action
1k64hSAAAd4,8,14,eggs benedict,63.46,v_1k64hSAAAd4.mp4,30,1903,Action
1k64hSAAAd4,15,17,eggs benedict,63.46,v_1k64hSAAAd4.mp4,30,1903,Action
1k64hSAAAd4,17,21,eggs benedict,63.46,v_1k64hSAAAd4.mp4,30,1903,Action
1k64hSAAAd4,21,25,eggs benedict,63.46,v_1k64hSAAAd4.mp4,30,1903,Action
1k64hSAAAd4,27,29,eggs benedict,63.46,v_1k64hSAAAd4.mp4,30,1903,Action
1k64hSAAAd4,30,34,eggs benedict,63.46,v_1k64hSAAAd4.mp4,30,1903,Action
1k64hSAAAd4,36,47,eggs benedict,63.46,v_1k64hSAAAd4.mp4,30,1903,Action
1k64hSAAAd4,47,51,eggs benedict,63.46,v_1k64hSAAAd4.mp4,30,1903,Action
1k64hSAAAd4,51,54,eggs benedict,63.46,v_1k64hSAAAd4.mp4,30,1903,Action
ffoRmenLSLs,47,52,bratwurst,169.55,v_ffoRmenLSLs.mp4,30,4716,Action
ffoRmenLSLs,58,68,bratwurst,169.55,v_ffoRmenLSLs.mp4,30,4716,Action
ffoRmenLSLs,69,104,bratwurst,169.55,v_ffoRmenLSLs.mp4,30,4716,Action
ffoRmenLSLs,128,137,bratwurst,169.55,v_ffoRmenLSLs.mp4,30,4716,Action
Vi9BxQvpdpQ,43,68,chana masala,482.8,v_Vi9BxQvpdpQ.mp4,30,14483,Action
Vi9BxQvpdpQ,71,86,chana masala,482.8,v_Vi9BxQvpdpQ.mp4,30,14483,Action
Vi9BxQvpdpQ,84,98,chana masala,482.8,v_Vi9BxQvpdpQ.mp4,30,14483,Action
Vi9BxQvpdpQ,101,142,chana masala,482.8,v_Vi9BxQvpdpQ.mp4,30,14483,Action
Vi9BxQvpdpQ,160,181,chana masala,482.8,v_Vi9BxQvpdpQ.mp4,30,14483,Action
Vi9BxQvpdpQ,185,200,chana masala,482.8,v_Vi9BxQvpdpQ.mp4,30,14483,Action
Vi9BxQvpdpQ,205,236,chana masala,482.8,v_Vi9BxQvpdpQ.mp4,30,14483,Action
Vi9BxQvpdpQ,243,270,chana masala,482.8,v_Vi9BxQvpdpQ.mp4,30,14483,Action
Vi9BxQvpdpQ,294,348,chana masala,482.8,v_Vi9BxQvpdpQ.mp4,30,14483,Action
Vi9BxQvpdpQ,381,405,chana masala,482.8,v_Vi9BxQvpdpQ.mp4,30,14483,Action
Vi9BxQvpdpQ,420,461,chana masala,482.8,v_Vi9BxQvpdpQ.mp4,30,14483,Action
3r8A4xCZgPQ,53,102,kimchi,315.61,v_3r8A4xCZgPQ.mp4,30,9465,Action
3r8A4xCZgPQ,103,110,kimchi,315.61,v_3r8A4xCZgPQ.mp4,30,9465,Action
3r8A4xCZgPQ,115,130,kimchi,315.61,v_3r8A4xCZgPQ.mp4,30,9465,Action
3r8A4xCZgPQ,189,193,kimchi,315.61,v_3r8A4xCZgPQ.mp4,30,9465,Action
3r8A4xCZgPQ,196,213,kimchi,315.61,v_3r8A4xCZgPQ.mp4,30,9465,Action
0hVAuvPAIzA,30,53,kung pao chicken,292.04,v_0hVAuvPAIzA.mp4,30,8761,Action
0hVAuvPAIzA,60,86,kung pao chicken,292.04,v_0hVAuvPAIzA.mp4,30,8761,Action
0hVAuvPAIzA,87,117,kung pao chicken,292.04,v_0hVAuvPAIzA.mp4,30,8761,Action
0hVAuvPAIzA,120,139,kung pao chicken,292.04,v_0hVAuvPAIzA.mp4,30,8761,Action
0hVAuvPAIzA,140,148,kung pao chicken,292.04,v_0hVAuvPAIzA.mp4,30,8761,Action
0hVAuvPAIzA,147,155,kung pao chicken,292.04,v_0hVAuvPAIzA.mp4,30,8761,Action
0hVAuvPAIzA,165,184,kung pao chicken,292.04,v_0hVAuvPAIzA.mp4,30,8761,Action
0hVAuvPAIzA,198,204,kung pao chicken,292.04,v_0hVAuvPAIzA.mp4,30,8761,Action
0hVAuvPAIzA,209,213,kung pao chicken,292.04,v_0hVAuvPAIzA.mp4,30,8761,Action
0hVAuvPAIzA,229,235,kung pao chicken,292.04,v_0hVAuvPAIzA.mp4,30,8761,Action
0hVAuvPAIzA,236,241,kung pao chicken,292.04,v_0hVAuvPAIzA.mp4,30,8761,Action
PKt_za_XfF8,14,25,hash browns,219.66,v_PKt_za_XfF8.mp4,30,6587,Action
PKt_za_XfF8,29,39,hash browns,219.66,v_PKt_za_XfF8.mp4,30,6587,Action
PKt_za_XfF8,41,51,hash browns,219.66,v_PKt_za_XfF8.mp4,30,6587,Action
PKt_za_XfF8,54,65,hash browns,219.66,v_PKt_za_XfF8.mp4,30,6587,Action
PKt_za_XfF8,67,92,hash browns,219.66,v_PKt_za_XfF8.mp4,30,6587,Action
PKt_za_XfF8,104,122,hash browns,219.66,v_PKt_za_XfF8.mp4,30,6587,Action
PKt_za_XfF8,124,133,hash browns,219.66,v_PKt_za_XfF8.mp4,30,6587,Action
PKt_za_XfF8,141,144,hash browns,219.66,v_PKt_za_XfF8.mp4,30,6587,Action
L-NOPLU4JOQ,73,110,naan,436.14,v_L-NOPLU4JOQ.mp4,30,13082,Action
L-NOPLU4JOQ,117,133,naan,436.14,v_L-NOPLU4JOQ.mp4,30,13082,Action
L-NOPLU4JOQ,135,153,naan,436.14,v_L-NOPLU4JOQ.mp4,30,13082,Action
L-NOPLU4JOQ,167,170,naan,436.14,v_L-NOPLU4JOQ.mp4,30,13082,Action
L-NOPLU4JOQ,200,213,naan,436.14,v_L-NOPLU4JOQ.mp4,30,13082,Action
L-NOPLU4JOQ,214,227,naan,436.14,v_L-NOPLU4JOQ.mp4,30,13082,Action
L-NOPLU4JOQ,260,277,naan,436.14,v_L-NOPLU4JOQ.mp4,30,13082,Action
L-NOPLU4JOQ,277,294,naan,436.14,v_L-NOPLU4JOQ.mp4,30,13082,Action
L-NOPLU4JOQ,295,320,naan,436.14,v_L-NOPLU4JOQ.mp4,30,13082,Action
L-NOPLU4JOQ,311,352,naan,436.14,v_L-NOPLU4JOQ.mp4,30,13082,Action
L-NOPLU4JOQ,358,380,naan,436.14,v_L-NOPLU4JOQ.mp4,30,13082,Action
uxEhH6MPH28,11,67,fried chicken,247.72,v_uxEhH6MPH28.mp4,30,7435,Action
uxEhH6MPH28,68,84,fried chicken,247.72,v_uxEhH6MPH28.mp4,30,7435,Action
uxEhH6MPH28,85,96,fried chicken,247.72,v_uxEhH6MPH28.mp4,30,7435,Action
uxEhH6MPH28,97,112,fried chicken,247.72,v_uxEhH6MPH28.mp4,30,7435,Action
uxEhH6MPH28,113,134,fried chicken,247.72,v_uxEhH6MPH28.mp4,30,7435,Action
uxEhH6MPH28,135,156,fried chicken,247.72,v_uxEhH6MPH28.mp4,30,7435,Action
uxEhH6MPH28,197,205,fried chicken,247.72,v_uxEhH6MPH28.mp4,30,7435,Action
aCZPq6uRZa4,41,52,hash browns,189.89,v_aCZPq6uRZa4.mp4,30,5695,Action
aCZPq6uRZa4,53,56,hash browns,189.89,v_aCZPq6uRZa4.mp4,30,5695,Action
aCZPq6uRZa4,56,75,hash browns,189.89,v_aCZPq6uRZa4.mp4,30,5695,Action
aCZPq6uRZa4,75,79,hash browns,189.89,v_aCZPq6uRZa4.mp4,30,5695,Action
aCZPq6uRZa4,90,111,hash browns,189.89,v_aCZPq6uRZa4.mp4,30,5695,Action
xHuaYMXGTnc,56,65,grilled cheese,184.02,v_xHuaYMXGTnc.mp4,30,5520,Action
xHuaYMXGTnc,68,88,grilled cheese,184.02,v_xHuaYMXGTnc.mp4,30,5520,Action
xHuaYMXGTnc,90,102,grilled cheese,184.02,v_xHuaYMXGTnc.mp4,30,5520,Action
xHuaYMXGTnc,106,115,grilled cheese,184.02,v_xHuaYMXGTnc.mp4,30,5520,Action
xHuaYMXGTnc,125,150,grilled cheese,184.02,v_xHuaYMXGTnc.mp4,30,5520,Action
xHuaYMXGTnc,154,165,grilled cheese,184.02,v_xHuaYMXGTnc.mp4,30,5520,Action
IqD6qnug7tc,35,47,udon noodle soup,158.18,v_IqD6qnug7tc.mp4,30,4746,Action
IqD6qnug7tc,47,62,udon noodle soup,158.18,v_IqD6qnug7tc.mp4,30,4746,Action
IqD6qnug7tc,66,73,udon noodle soup,158.18,v_IqD6qnug7tc.mp4,30,4746,Action
IqD6qnug7tc,73,89,udon noodle soup,158.18,v_IqD6qnug7tc.mp4,30,4746,Action
IqD6qnug7tc,90,109,udon noodle soup,158.18,v_IqD6qnug7tc.mp4,30,4746,Action
IqD6qnug7tc,111,125,udon noodle soup,158.18,v_IqD6qnug7tc.mp4,30,4746,Action
IqD6qnug7tc,125,132,udon noodle soup,158.18,v_IqD6qnug7tc.mp4,30,4746,Action
IqD6qnug7tc,136,145,udon noodle soup,158.18,v_IqD6qnug7tc.mp4,30,4746,Action
a3ZvOvo49WE,51,110,bratwurst,604.42,v_a3ZvOvo49WE.mp4,30,18129,Action
a3ZvOvo49WE,115,208,bratwurst,604.42,v_a3ZvOvo49WE.mp4,30,18129,Action
a3ZvOvo49WE,214,247,bratwurst,604.42,v_a3ZvOvo49WE.mp4,30,18129,Action
a3ZvOvo49WE,248,266,bratwurst,604.42,v_a3ZvOvo49WE.mp4,30,18129,Action
a3ZvOvo49WE,267,300,bratwurst,604.42,v_a3ZvOvo49WE.mp4,30,18129,Action
a3ZvOvo49WE,310,355,bratwurst,604.42,v_a3ZvOvo49WE.mp4,30,18129,Action
a3ZvOvo49WE,356,397,bratwurst,604.42,v_a3ZvOvo49WE.mp4,30,18129,Action
a3ZvOvo49WE,405,420,bratwurst,604.42,v_a3ZvOvo49WE.mp4,30,18129,Action
a3ZvOvo49WE,422,480,bratwurst,604.42,v_a3ZvOvo49WE.mp4,30,18129,Action
l1YSzo9n8EE,54,99,grilled cheese,273.67,v_l1YSzo9n8EE.mp4,30,8208,Action
l1YSzo9n8EE,103,112,grilled cheese,273.67,v_l1YSzo9n8EE.mp4,30,8208,Action
l1YSzo9n8EE,130,138,grilled cheese,273.67,v_l1YSzo9n8EE.mp4,30,8208,Action
l1YSzo9n8EE,142,149,grilled cheese,273.67,v_l1YSzo9n8EE.mp4,30,8208,Action
l1YSzo9n8EE,180,189,grilled cheese,273.67,v_l1YSzo9n8EE.mp4,30,8208,Action
l1YSzo9n8EE,210,227,grilled cheese,273.67,v_l1YSzo9n8EE.mp4,30,8208,Action
gbN0iw4VbBs,2,8,pepperoni pizza,55.63,v_gbN0iw4VbBs.mp4,30,1669,Action
gbN0iw4VbBs,9,12,pepperoni pizza,55.63,v_gbN0iw4VbBs.mp4,30,1669,Action
gbN0iw4VbBs,13,26,pepperoni pizza,55.63,v_gbN0iw4VbBs.mp4,30,1669,Action
gbN0iw4VbBs,27,41,pepperoni pizza,55.63,v_gbN0iw4VbBs.mp4,30,1669,Action
gbN0iw4VbBs,42,45,pepperoni pizza,55.63,v_gbN0iw4VbBs.mp4,30,1669,Action
gbN0iw4VbBs,45,50,pepperoni pizza,55.63,v_gbN0iw4VbBs.mp4,30,1669,Action
5I-_uJQ0t1o,157,162,calamari,490.72,v_5I-_uJQ0t1o.mp4,30,14721,Action
5I-_uJQ0t1o,218,222,calamari,490.72,v_5I-_uJQ0t1o.mp4,30,14721,Action
5I-_uJQ0t1o,257,264,calamari,490.72,v_5I-_uJQ0t1o.mp4,30,14721,Action
5I-_uJQ0t1o,280,285,calamari,490.72,v_5I-_uJQ0t1o.mp4,30,14721,Action
5I-_uJQ0t1o,319,376,calamari,490.72,v_5I-_uJQ0t1o.mp4,30,14721,Action
5I-_uJQ0t1o,383,396,calamari,490.72,v_5I-_uJQ0t1o.mp4,30,14721,Action
Zoud8fEbWhE,33,80,fattoush,553.5,v_Zoud8fEbWhE.mp4,30,16606,Action
Zoud8fEbWhE,82,97,fattoush,553.5,v_Zoud8fEbWhE.mp4,30,16606,Action
Zoud8fEbWhE,98,142,fattoush,553.5,v_Zoud8fEbWhE.mp4,30,16606,Action
Zoud8fEbWhE,145,213,fattoush,553.5,v_Zoud8fEbWhE.mp4,30,16606,Action
Zoud8fEbWhE,240,356,fattoush,553.5,v_Zoud8fEbWhE.mp4,30,16606,Action
Zoud8fEbWhE,376,388,fattoush,553.5,v_Zoud8fEbWhE.mp4,30,16606,Action
Zoud8fEbWhE,404,438,fattoush,553.5,v_Zoud8fEbWhE.mp4,30,16606,Action
Zoud8fEbWhE,450,457,fattoush,553.5,v_Zoud8fEbWhE.mp4,30,16606,Action
Zoud8fEbWhE,509,540,fattoush,553.5,v_Zoud8fEbWhE.mp4,30,16606,Action
D0EAxdmzjzE,41,60,hot dogs,254.54,v_D0EAxdmzjzE.mp4,30,7633,Action
D0EAxdmzjzE,73,95,hot dogs,254.54,v_D0EAxdmzjzE.mp4,30,7633,Action
D0EAxdmzjzE,101,117,hot dogs,254.54,v_D0EAxdmzjzE.mp4,30,7633,Action
D0EAxdmzjzE,139,161,hot dogs,254.54,v_D0EAxdmzjzE.mp4,30,7633,Action
D0EAxdmzjzE,167,180,hot dogs,254.54,v_D0EAxdmzjzE.mp4,30,7633,Action
D0EAxdmzjzE,190,223,hot dogs,254.54,v_D0EAxdmzjzE.mp4,30,7633,Action
CIRA1IC9shc,25,62,beef bourguignon,379.9,v_CIRA1IC9shc.mp4,30,11397,Action
CIRA1IC9shc,64,81,beef bourguignon,379.9,v_CIRA1IC9shc.mp4,30,11397,Action
CIRA1IC9shc,91,155,beef bourguignon,379.9,v_CIRA1IC9shc.mp4,30,11397,Action
CIRA1IC9shc,156,161,beef bourguignon,379.9,v_CIRA1IC9shc.mp4,30,11397,Action
CIRA1IC9shc,163,178,beef bourguignon,379.9,v_CIRA1IC9shc.mp4,30,11397,Action
CIRA1IC9shc,182,195,beef bourguignon,379.9,v_CIRA1IC9shc.mp4,30,11397,Action
CIRA1IC9shc,196,203,beef bourguignon,379.9,v_CIRA1IC9shc.mp4,30,11397,Action
CIRA1IC9shc,216,242,beef bourguignon,379.9,v_CIRA1IC9shc.mp4,30,11397,Action
CIRA1IC9shc,247,258,beef bourguignon,379.9,v_CIRA1IC9shc.mp4,30,11397,Action
CIRA1IC9shc,262,287,beef bourguignon,379.9,v_CIRA1IC9shc.mp4,30,11397,Action
CIRA1IC9shc,290,294,beef bourguignon,379.9,v_CIRA1IC9shc.mp4,30,11397,Action
CIRA1IC9shc,302,315,beef bourguignon,379.9,v_CIRA1IC9shc.mp4,30,11397,Action
CIRA1IC9shc,317,323,beef bourguignon,379.9,v_CIRA1IC9shc.mp4,30,11397,Action
CIRA1IC9shc,331,332,beef bourguignon,379.9,v_CIRA1IC9shc.mp4,30,11397,Action
CIRA1IC9shc,345,359,beef bourguignon,379.9,v_CIRA1IC9shc.mp4,30,11397,Action
SHGY7kKeLq8,58,73,bratwurst,233.18,v_SHGY7kKeLq8.mp4,30,6994,Action
SHGY7kKeLq8,111,130,bratwurst,233.18,v_SHGY7kKeLq8.mp4,30,6994,Action
SHGY7kKeLq8,139,147,bratwurst,233.18,v_SHGY7kKeLq8.mp4,30,6994,Action
SHGY7kKeLq8,157,166,bratwurst,233.18,v_SHGY7kKeLq8.mp4,30,6994,Action
SHGY7kKeLq8,167,183,bratwurst,233.18,v_SHGY7kKeLq8.mp4,30,6994,Action
rO2UhGnexwY,52,85,fattoush,177.29,v_rO2UhGnexwY.mp4,30,5316,Action
rO2UhGnexwY,90,96,fattoush,177.29,v_rO2UhGnexwY.mp4,30,5316,Action
rO2UhGnexwY,100,117,fattoush,177.29,v_rO2UhGnexwY.mp4,30,5316,Action
rO2UhGnexwY,118,126,fattoush,177.29,v_rO2UhGnexwY.mp4,30,5316,Action
rO2UhGnexwY,128,146,fattoush,177.29,v_rO2UhGnexwY.mp4,30,5316,Action
-sQXBqu-_1w,53,70,pork fried rice,406.5,v_-sQXBqu-_1w.mp4,30,12194,Action
-sQXBqu-_1w,75,79,pork fried rice,406.5,v_-sQXBqu-_1w.mp4,30,12194,Action
-sQXBqu-_1w,84,98,pork fried rice,406.5,v_-sQXBqu-_1w.mp4,30,12194,Action
-sQXBqu-_1w,109,125,pork fried rice,406.5,v_-sQXBqu-_1w.mp4,30,12194,Action
-sQXBqu-_1w,128,130,pork fried rice,406.5,v_-sQXBqu-_1w.mp4,30,12194,Action
-sQXBqu-_1w,134,136,pork fried rice,406.5,v_-sQXBqu-_1w.mp4,30,12194,Action
-sQXBqu-_1w,140,188,pork fried rice,406.5,v_-sQXBqu-_1w.mp4,30,12194,Action
-sQXBqu-_1w,197,205,pork fried rice,406.5,v_-sQXBqu-_1w.mp4,30,12194,Action
-sQXBqu-_1w,247,283,pork fried rice,406.5,v_-sQXBqu-_1w.mp4,30,12194,Action
-sQXBqu-_1w,285,295,pork fried rice,406.5,v_-sQXBqu-_1w.mp4,30,12194,Action
-sQXBqu-_1w,298,303,pork fried rice,406.5,v_-sQXBqu-_1w.mp4,30,12194,Action
-sQXBqu-_1w,305,324,pork fried rice,406.5,v_-sQXBqu-_1w.mp4,30,12194,Action
-sQXBqu-_1w,325,339,pork fried rice,406.5,v_-sQXBqu-_1w.mp4,30,12194,Action
-sQXBqu-_1w,342,349,pork fried rice,406.5,v_-sQXBqu-_1w.mp4,30,12194,Action
-sQXBqu-_1w,351,357,pork fried rice,406.5,v_-sQXBqu-_1w.mp4,30,12194,Action
bQ3QYyFglc0,14,18,BLT,272.09000000000003,v_bQ3QYyFglc0.mp4,30,8160,Action
bQ3QYyFglc0,30,34,BLT,272.09000000000003,v_bQ3QYyFglc0.mp4,30,8160,Action
bQ3QYyFglc0,38,42,BLT,272.09000000000003,v_bQ3QYyFglc0.mp4,30,8160,Action
bQ3QYyFglc0,47,57,BLT,272.09000000000003,v_bQ3QYyFglc0.mp4,30,8160,Action
bQ3QYyFglc0,69,80,BLT,272.09000000000003,v_bQ3QYyFglc0.mp4,30,8160,Action
bQ3QYyFglc0,83,86,BLT,272.09000000000003,v_bQ3QYyFglc0.mp4,30,8160,Action
bQ3QYyFglc0,89,100,BLT,272.09000000000003,v_bQ3QYyFglc0.mp4,30,8160,Action
bQ3QYyFglc0,110,132,BLT,272.09000000000003,v_bQ3QYyFglc0.mp4,30,8160,Action
bQ3QYyFglc0,133,143,BLT,272.09000000000003,v_bQ3QYyFglc0.mp4,30,8160,Action
bQ3QYyFglc0,146,154,BLT,272.09000000000003,v_bQ3QYyFglc0.mp4,30,8160,Action
bQ3QYyFglc0,154,163,BLT,272.09000000000003,v_bQ3QYyFglc0.mp4,30,8160,Action
jGnz9f_2A2Y,58,93,shrimp tempura,440.48,v_jGnz9f_2A2Y.mp4,30,13212,Action
jGnz9f_2A2Y,109,129,shrimp tempura,440.48,v_jGnz9f_2A2Y.mp4,30,13212,Action
jGnz9f_2A2Y,208,238,shrimp tempura,440.48,v_jGnz9f_2A2Y.mp4,30,13212,Action
jGnz9f_2A2Y,240,277,shrimp tempura,440.48,v_jGnz9f_2A2Y.mp4,30,13212,Action
jGnz9f_2A2Y,293,298,shrimp tempura,440.48,v_jGnz9f_2A2Y.mp4,30,13212,Action
jGnz9f_2A2Y,306,330,shrimp tempura,440.48,v_jGnz9f_2A2Y.mp4,30,13212,Action
jGnz9f_2A2Y,348,350,shrimp tempura,440.48,v_jGnz9f_2A2Y.mp4,30,13212,Action
jGnz9f_2A2Y,354,359,shrimp tempura,440.48,v_jGnz9f_2A2Y.mp4,30,13212,Action
jGnz9f_2A2Y,361,370,shrimp tempura,440.48,v_jGnz9f_2A2Y.mp4,30,13212,Action
asoMkznFaCU,57,63,escargot,244.26,v_asoMkznFaCU.mp4,30,7328,Action
asoMkznFaCU,64,74,escargot,244.26,v_asoMkznFaCU.mp4,30,7328,Action
asoMkznFaCU,78,94,escargot,244.26,v_asoMkznFaCU.mp4,30,7328,Action
asoMkznFaCU,162,172,escargot,244.26,v_asoMkznFaCU.mp4,30,7328,Action
asoMkznFaCU,173,216,escargot,244.26,v_asoMkznFaCU.mp4,30,7328,Action
cVUMbDi51ZQ,175,230,vietnam spring roll,664.72,v_cVUMbDi51ZQ.mp4,30,19939,Action
cVUMbDi51ZQ,237,264,vietnam spring roll,664.72,v_cVUMbDi51ZQ.mp4,30,19939,Action
cVUMbDi51ZQ,275,414,vietnam spring roll,664.72,v_cVUMbDi51ZQ.mp4,30,19939,Action
cVUMbDi51ZQ,415,456,vietnam spring roll,664.72,v_cVUMbDi51ZQ.mp4,30,19939,Action
cVUMbDi51ZQ,459,513,vietnam spring roll,664.72,v_cVUMbDi51ZQ.mp4,30,19939,Action
cVUMbDi51ZQ,515,577,vietnam spring roll,664.72,v_cVUMbDi51ZQ.mp4,30,19939,Action
cVUMbDi51ZQ,580,615,vietnam spring roll,664.72,v_cVUMbDi51ZQ.mp4,30,19939,Action
qndZKzNHpwc,114,164,spicy tuna roll,520.99,v_qndZKzNHpwc.mp4,30,15626,Action
qndZKzNHpwc,193,206,spicy tuna roll,520.99,v_qndZKzNHpwc.mp4,30,15626,Action
qndZKzNHpwc,208,219,spicy tuna roll,520.99,v_qndZKzNHpwc.mp4,30,15626,Action
qndZKzNHpwc,219,224,spicy tuna roll,520.99,v_qndZKzNHpwc.mp4,30,15626,Action
qndZKzNHpwc,224,247,spicy tuna roll,520.99,v_qndZKzNHpwc.mp4,30,15626,Action
qndZKzNHpwc,259,311,spicy tuna roll,520.99,v_qndZKzNHpwc.mp4,30,15626,Action
qndZKzNHpwc,323,343,spicy tuna roll,520.99,v_qndZKzNHpwc.mp4,30,15626,Action
qndZKzNHpwc,445,496,spicy tuna roll,520.99,v_qndZKzNHpwc.mp4,30,15626,Action
Aa4rc5Exz24,14,33,pancake,210.28,v_Aa4rc5Exz24.mp4,30,6307,Action
Aa4rc5Exz24,33,42,pancake,210.28,v_Aa4rc5Exz24.mp4,30,6307,Action
Aa4rc5Exz24,44,58,pancake,210.28,v_Aa4rc5Exz24.mp4,30,6307,Action
Aa4rc5Exz24,61,77,pancake,210.28,v_Aa4rc5Exz24.mp4,30,6307,Action
Aa4rc5Exz24,80,103,pancake,210.28,v_Aa4rc5Exz24.mp4,30,6307,Action
Aa4rc5Exz24,117,131,pancake,210.28,v_Aa4rc5Exz24.mp4,30,6307,Action
Aa4rc5Exz24,133,143,pancake,210.28,v_Aa4rc5Exz24.mp4,30,6307,Action
5yJz2Sc7T5k,24,59,calamari,243.3,v_5yJz2Sc7T5k.mp4,30,7296,Action
5yJz2Sc7T5k,68,93,calamari,243.3,v_5yJz2Sc7T5k.mp4,30,7296,Action
5yJz2Sc7T5k,94,106,calamari,243.3,v_5yJz2Sc7T5k.mp4,30,7296,Action
5yJz2Sc7T5k,109,119,calamari,243.3,v_5yJz2Sc7T5k.mp4,30,7296,Action
5yJz2Sc7T5k,139,171,calamari,243.3,v_5yJz2Sc7T5k.mp4,30,7296,Action
ZLA9W7R4a_c,37,64,sour soup,186.41,v_ZLA9W7R4a_c.mp4,30,5591,Action
ZLA9W7R4a_c,65,90,sour soup,186.41,v_ZLA9W7R4a_c.mp4,30,5591,Action
ZLA9W7R4a_c,91,109,sour soup,186.41,v_ZLA9W7R4a_c.mp4,30,5591,Action
ZLA9W7R4a_c,110,134,sour soup,186.41,v_ZLA9W7R4a_c.mp4,30,5591,Action
ZLA9W7R4a_c,151,161,sour soup,186.41,v_ZLA9W7R4a_c.mp4,30,5591,Action
dl4NvSA3hRI,65,118,thai fried rice,471.25,v_dl4NvSA3hRI.mp4,30,14134,Action
dl4NvSA3hRI,129,149,thai fried rice,471.25,v_dl4NvSA3hRI.mp4,30,14134,Action
